45.78,238.22
31.22,170.46
98.51,499.3
37.76,193.89
48.67,250.41
30.99,166.8
96.53,496.0
91.31,466.77
61.28,315.57
80.02,407.98
97.71,495.64
40.92,211.84
80.7,414.83
54.76,287.42
50.62,264.65
86.5,443.99
52.69,270.93
39.96,210.7
54.82,283.86
51.08,266.11
17.87,95.34
38.07,200.85
7.29,46.65
69.98,356.78
3.95,32.59
45.48,239.63
54.99,282.05
77.58,397.75
94.13,483.7
64.64,332.72
51.29,264.37
57.71,300.36
68.51,347.7
19.45,102.4
8.43,53.16
96.56,488.38
98.58,506.81
75.78,393.22
22.89,122.27
27.98,148.05
68.22,348.74
52.75,272.43
74.4,384.08
8.42,54.62
94.48,486.79
58.12,299.34
86.97,442.25
30.65,164.86
82.89,429.02
73.19,375.79
90.69,461.76
67.47,346.89
48.29,250.37
36.44,188.46
97.61,501.53
79.07,402.23
8.6,56.75
40.57,213.68
6.9,48.17
70.37,365.89
29.09,155.75
98.96,509.31
10.98,68.35
3.27,26.99
2.25,23.67
68.92,352.2
73.26,376.23
26.97,141.98
51.99,272.87
85.3,435.6
85.17,435.05
20.39,111.15
19.97,106.65
38.56,200.59
81.82,418.45
99.63,504.78
67.8,344.18
47.8,246.14
85.62,439.22
86.69,441.9
39.99,205.21
56.65,296.05
13.71,78.2
95.04,482.06
58.86,305.05
88.65,450.94
64.42,331.72
19.2,103.0
70.15,357.52
27.71,148.16
36.53,189.68
70.73,362.53
33.1,175.94
96.54,491.73
22.42,120.14
72.39,368.03
49.83,258.82
41.57,218.34
9.26,51.68
77.28,396.11
73.41,381.61
22.16,116.76
81.98,418.6
97.11,492.45
1.16,17.04
20.46,113.6
62.03,319.32
91.49,469.12
62.26,323.45
83.69,428.05
97.64,500.79
76.74,393.05
71.47,370.74
78.37,401.0
62.6,327.52
78.43,398.69
95.85,489.73
25.48,139.34
65.29,340.24
57.19,295.97
48.11,252.27
62.33,323.96
50.6,266.75
29.08,158.25
39.1,201.08
58.71,305.9
55.26,285.61
39.71,205.98
70.03,364.43
39.05,200.45
6.16,41.53
69.96,359.96
81.08,412.28
22.15,124.92
21.03,115.47
32.96,175.05
1.99,23.6
5.65,40.56
48.59,253.05
1.61,19.22
61.56,320.4
13.18,74.89
59.82,308.58
94.62,486.52
54.51,281.35
93.79,477.12
41.95,224.73
70.0,361.0
90.53,462.15
74.4,378.49
72.02,368.91
2.01,16.51
45.16,240.51
14.54,83.06
94.61,480.56
15.27,89.06
43.44,229.39
5.67,37.26
9.8,63.81
22.41,117.14
33.7,178.37
58.43,299.37
70.63,362.59
20.55,111.62
44.03,229.42
64.35,327.67
97.73,497.21
83.56,428.38
65.44,336.88
27.84,148.9
79.24,409.92
36.38,189.97
71.28,361.59
85.14,435.4
27.68,148.48
20.76,116.41
95.42,491.98
82.65,421.44
66.86,346.2
56.66,295.0
27.13,143.41
87.74,443.75
77.45,398.66
53.02,272.06
56.24,287.33
1.9,16.4
92.91,471.09
29.34,154.33
32.16,173.73
66.42,338.63
46.51,247.2
93.76,482.01
70.94,367.42
67.07,345.84
68.74,349.32
81.89,423.03
72.75,375.84
42.32,217.95
85.12,433.84
46.65,245.31
75.61,392.1
99.94,511.61
42.68,223.9
58.73,303.51
28.84,153.74
14.53,84.91
33.69,183.08
55.02,283.69
57.08,295.05
70.4,364.63
22.82,119.53
95.5,489.94
33.94,175.77
81.55,420.08
27.36,145.07
46.98,243.09
53.43,279.16
57.81,300.08
64.08,330.18
82.38,424.27
31.23,166.89
9.12,58.82
30.63,162.43
52.68,275.36
66.98,340.48
89.75,459.05
61.96,317.25
70.16,359.94
43.7,224.86
91.69,471.37
86.39,440.66
34.37,179.26
35.04,184.07
75.25,383.57
3.45,23.88
18.63,103.28
95.19,484.08
60.11,313.91
72.78,376.97
96.28,487.41
72.7,370.35
36.11,188.28
94.81,485.83
59.1,304.49
59.56,306.41
7.61,50.46
7.37,41.93
74.84,381.84
14.64,78.36
18.37,98.54
38.89,200.99
17.59,101.99
56.24,289.47
82.9,421.54
35.45,189.17
75.02,390.01
69.68,363.23
50.95,264.27
27.56,143.57
13.44,74.87
57.95,295.77
77.44,393.37
73.38,381.41
91.57,465.67
86.4,439.87
20.51,114.9
43.83,231.77
67.74,349.44
59.99,307.75
52.7,271.26
1.28,18.88
96.05,489.17
62.87,326.4
40.53,211.54
36.93,197.87
10.91,67.8
62.33,320.96
36.83,198.56
45.16,233.52
67.87,349.79
25.63,137.66
60.14,315.34
60.68,311.57
3.34,31.12
48.11,248.94
68.49,347.57
21.2,112.75
40.83,216.14
84.58,433.09
87.5,452.14
34.24,178.48
69.98,357.3
59.72,305.7
32.38,174.13
11.18,69.81
83.58,432.71
58.52,307.33
44.38,233.46
20.11,113.64
4.66,34.0
98.17,497.49
42.3,226.19
97.56,502.04
37.55,200.02
23.26,121.98
8.33,53.65
71.64,365.55
82.97,424.64
67.86,346.06
62.69,325.23
16.3,87.11
25.08,138.85
35.98,190.48
7.61,46.33
18.89,101.74
5.18,40.41
49.96,260.84
88.74,454.99
73.86,381.88
62.61,321.65
36.15,189.53
52.18,273.01
68.79,351.39
32.0,168.32
9.98,62.41
96.95,496.71
47.32,242.32
32.05,171.09
79.37,411.27
48.81,251.01
96.23,491.98
14.64,81.07
97.98,504.79
10.06,60.6
55.2,287.94
37.41,200.96
16.33,94.92
17.63,94.9
54.52,279.33
51.71,263.77
23.05,124.26
96.79,493.25
20.89,115.6
14.81,79.82
94.44,478.02
7.49,47.24
38.64,203.45
84.38,436.38
87.29,443.51
30.5,164.71
49.05,252.9
63.06,327.17
91.39,467.52
67.62,346.06
17.71,95.35
44.9,236.87
97.84,501.49
97.76,495.1
56.19,291.58
56.59,292.17
26.84,141.55
21.73,114.61
49.54,255.88
46.7,248.08
80.36,416.58
74.99,382.07
2.48,23.03
34.62,180.27
20.77,116.61
10.95,69.53
32.72,176.14
59.42,310.12
38.15,199.81
62.37,324.06
69.37,356.96
69.06,353.49
62.2,325.55
8.48,49.55
56.13,294.11
80.14,414.36
97.68,501.91
79.74,409.85
49.02,252.82
12.22,71.98
26.84,147.51
51.77,272.18
34.57,182.71
22.5,123.18
77.31,396.14
4.24,33.52
23.63,132.95
65.23,336.36
35.92,192.63
83.32,425.03
65.13,340.37
49.89,255.58
4.62,36.87
28.97,154.92
45.26,234.27
32.51,177.25
11.75,68.91
92.67,470.73
33.8,181.75
58.81,301.9
56.36,288.92
38.24,201.04
81.56,419.16
84.86,434.88
17.73,96.19
20.7,108.76
93.44,478.21
16.5,93.1
93.16,473.83
82.28,421.94
42.51,219.08
86.04,441.46
95.93,491.92
29.32,157.27
24.04,127.08
99.82,510.94
29.1,152.14
23.91,127.82
32.63,171.06
1.66,19.37
37.86,199.4
43.22,222.4
86.88,440.65
34.09,177.15
50.85,259.4
92.8,474.16
51.85,267.2
42.32,219.15
93.24,476.26
6.15,41.84
62.62,318.43
71.23,367.12
31.93,164.77
41.18,216.72
40.75,214.08
78.33,400.17
64.37,332.63
8.01,53.17
45.79,237.2
85.71,439.68
48.04,250.02
55.59,285.72
84.33,427.89
85.22,434.45
61.23,313.9
67.94,345.94
27.71,147.74
61.22,316.25
19.33,110.28
97.34,496.83
78.49,402.98
86.24,443.06
50.5,266.82
59.17,304.86
21.11,114.75
68.3,353.34
79.84,404.56
59.39,311.83
48.88,251.56
85.73,433.82
70.93,363.17
76.78,389.79
89.15,459.44
54.93,284.98
38.52,200.45
24.11,126.31
3.24,24.56
3.44,27.17
33.5,178.2
5.18,33.0
33.4,180.7
69.31,354.77
57.22,295.85
17.46,93.86
58.62,304.69
83.12,425.96
98.42,503.47
84.19,432.27
12.11,72.79
49.88,257.84
60.28,310.12
61.39,313.56
91.84,472.54
55.09,280.8
59.37,311.55
69.78,360.88
91.72,470.72
71.21,361.09
32.51,177.14
41.81,215.71
49.78,254.53
19.97,109.31
80.83,410.15
27.42,147.43
17.62,99.53
18.35,101.46
91.44,469.85
35.9,193.8
94.17,476.17
22.79,122.49
30.2,157.16
57.53,299.38
46.47,240.24
32.74,177.96
58.18,298.07
97.59,499.0
23.38,122.53
6.01,35.08
75.48,391.77
75.64,386.87
93.29,480.03
46.04,245.04
15.96,85.73
25.54,135.71
70.93,363.15
93.82,483.47
50.61,264.1
69.24,352.56
45.45,237.74
99.32,507.78
81.75,422.02
59.3,306.29
62.25,322.08
17.45,96.71
17.88,98.44
94.11,483.07
44.04,233.41
46.54,238.5
7.92,48.89
84.44,436.29
78.9,399.56
5.08,39.59
51.17,262.93
30.67,163.4
77.96,400.08
36.83,190.58
99.56,510.51
45.97,240.46
47.94,249.24
99.5,506.89
42.95,221.04
54.49,285.38
11.07,61.62
32.3,172.58
2.44,24.25
7.18,43.85
25.59,137.31
34.91,186.62
23.22,122.19
25.93,144.09
97.71,495.94
81.05,418.91
84.72,429.35
70.14,364.76
99.29,503.18
89.56,453.39
14.84,85.65
84.71,433.13
63.19,328.07
33.99,179.45
41.9,220.23
96.54,488.54
8.57,51.97
94.59,486.02
23.59,132.61
17.55,101.68
56.14,293.92
27.2,145.97
43.26,227.38
67.26,346.75
4.82,36.98
31.06,161.0
78.93,402.12
35.25,189.64
71.49,370.61
79.66,403.92
54.36,280.96
90.07,464.38
15.97,93.24
1.6,21.76
44.02,225.98
36.21,187.18
68.81,356.3
42.31,226.51
49.44,252.82
74.38,382.3
84.17,429.01
35.28,188.35
40.88,209.51
52.0,271.23
1.88,21.39
87.7,446.61
18.93,109.32
73.24,372.81
45.16,231.89
23.18,126.71
79.12,407.37
93.97,480.03
57.16,294.45
92.42,471.45
24.0,126.88
39.61,210.52
87.21,449.54
47.61,248.39
67.47,346.76
5.91,34.98
93.67,480.94
35.46,186.88
72.51,375.71
43.8,227.58
79.52,410.71
40.09,212.36
9.4,59.45
97.7,498.36
95.5,491.02
7.42,51.88
55.75,286.77
56.61,296.81
87.46,449.35
97.66,494.06
91.35,464.64
86.77,442.15
35.19,185.28
66.37,341.0
58.47,301.97
11.1,68.93
39.82,204.72
56.72,298.27
49.17,251.75
61.56,318.71
96.34,494.28
55.79,293.22
77.03,396.57
62.29,322.61
27.98,149.9
76.83,395.15
35.45,189.98
11.41,64.12
72.4,369.92
66.48,343.35
87.66,450.3
63.02,326.36
2.84,27.59
21.65,119.65
64.14,326.38
69.8,362.83
73.66,375.48
84.7,432.42
93.34,478.2
23.16,125.09
17.92,99.23
29.99,158.09
87.71,452.76
91.63,468.72
15.9,84.77
14.94,85.02
12.46,75.7
60.99,311.64
76.1,387.45
20.97,115.13
72.37,376.23
21.54,121.74
74.03,382.89
12.24,74.14
12.09,67.83
40.02,210.92
21.2,118.78
92.49,471.05
40.53,207.91
42.02,215.77
74.52,385.87
32.83,175.99
6.6,46.01
93.37,475.11
87.61,449.0
45.64,240.62
16.79,90.06
49.94,261.65
93.05,479.86
38.12,201.17
73.01,371.87
63.05,326.86
70.21,364.97
76.89,397.59
35.91,187.12
62.28,323.82
88.3,456.02
14.36,80.44
80.7,410.86
38.65,205.99
61.21,315.29
73.12,377.93
77.72,401.37
79.0,403.7
36.09,188.15
17.72,97.89
90.73,465.65
3.85,28.96
56.26,287.94
71.93,370.52
82.2,423.39
75.01,384.93
35.51,184.34
45.61,243.0
46.97,247.24
65.13,335.79
34.42,183.61
1.42,14.14
73.89,380.8
30.09,156.68
51.58,264.99
57.69,293.58
2.44,23.27
93.28,480.71
93.0,474.38
83.8,428.44
79.95,414.61
62.5,321.29
89.8,460.44
34.72,184.76
63.65,323.67
41.24,214.15
59.36,302.4
53.21,273.95
18.19,102.98
49.68,256.4
48.2,254.7
3.6,32.15
57.35,301.61
74.21,384.33
44.03,227.79
29.66,161.06
90.91,461.22
99.51,505.14
12.75,75.84
54.1,276.78
51.21,262.31
71.59,367.98
14.5,81.76
36.23,191.66
34.09,175.49
68.89,354.21
9.38,52.33
40.92,215.74
83.64,423.27
69.09,353.12
53.75,280.05
68.93,356.92
27.85,145.91
19.19,104.47
42.55,221.36
93.17,478.54
14.73,87.05
64.62,336.36
25.16,140.73
68.48,356.17
48.42,252.44
38.4,199.17
37.36,198.91
98.75,505.74
28.88,150.4
36.34,193.19
28.92,150.93
71.05,369.04
43.48,229.65
55.98,294.02
46.32,241.2
19.87,106.87
62.97,328.13
11.48,62.75
69.23,356.3
71.2,370.13
13.76,82.29
68.06,346.17
16.24,92.21
49.11,251.54
12.92,77.61
17.11,94.22
10.59,61.56
17.84,103.81
99.5,507.43
93.46,473.42
90.7,459.54
63.35,322.19
94.59,479.81
62.51,318.88
4.76,31.55
52.96,277.35
71.85,373.27
77.84,400.88
64.85,329.81
75.11,387.19
13.76,77.92
89.32,453.64
99.06,506.09
47.53,250.91
36.38,190.31
7.24,41.93
33.27,176.19
51.59,263.2
13.3,79.3
87.17,446.79
76.58,392.02
44.31,231.83
66.28,337.57
71.19,369.93
56.78,295.96
25.32,134.8
16.93,99.45
44.45,235.57
99.35,503.21
3.24,30.3
83.48,425.47
92.39,474.5
25.33,134.99
18.99,107.24
81.16,418.28
9.95,55.76
76.77,389.37
2.78,23.23
19.16,110.58
6.49,37.58
91.17,467.7
74.85,386.11
74.37,379.9
89.74,454.56
64.52,330.9
1.81,19.25
3.56,30.82
43.36,223.58
51.1,264.9
57.19,299.42
39.56,207.58
43.8,232.14
36.53,191.65
80.58,416.68
39.21,208.06
63.42,328.11
78.14,396.74
9.38,59.62
88.77,453.46
4.61,34.89
44.37,227.74
1.42,17.0
17.61,94.7
40.4,212.8
53.01,273.42
90.34,464.18
64.12,335.37
17.06,91.66
55.68,289.59
78.58,398.72
56.79,291.23
19.38,110.82
81.17,414.49
97.64,502.85
59.92,311.59
22.78,122.49
41.89,218.7
43.59,224.37
25.87,135.7
76.86,398.04
1.15,13.23
95.59,491.64
23.29,128.75
98.42,502.38
53.24,277.45
91.61,471.05
19.66,109.59
65.98,338.4
24.47,130.52
94.66,479.2
6.51,40.11
41.94,218.47
89.87,456.27
71.76,369.99
23.65,127.17
65.31,334.01
35.22,186.89
88.74,455.12
67.15,341.1
27.01,147.07
27.89,148.48
34.85,180.76
25.72,143.51
86.3,442.7
82.45,422.77
75.45,390.41
53.32,274.57
10.04,55.77
38.42,200.72
54.58,281.32
81.39,414.54
69.43,355.07
44.68,230.41
32.53,167.73
66.75,339.63
93.03,479.22
61.44,313.72
48.82,251.22
60.05,312.31
57.59,298.5
20.96,112.34
17.56,99.81
4.88,36.14
63.76,331.64
88.21,454.29
37.56,196.37
57.32,297.67
10.5,58.37
85.62,438.14
48.44,251.43
50.86,261.73
87.56,442.91
76.94,392.77
12.02,66.7
82.73,426.28
78.76,405.76
16.85,97.43
62.86,320.82
30.11,157.95
9.34,52.57
85.87,441.74
80.19,412.05
65.72,334.78
6.4,38.15
93.97,482.21
78.19,402.06
42.23,224.06
29.62,162.95
94.27,476.42
51.01,267.04
4.67,35.72
11.61,68.92
35.21,181.5
17.28,98.59
14.26,76.51
17.31,97.76
78.47,399.69
1.9,14.62
3.48,23.28
97.93,498.44
52.64,275.68
77.36,397.86
62.95,325.15
12.67,71.74
9.5,55.45
77.81,396.06
80.04,410.89
83.18,429.74
91.71,469.58
63.87,324.71
53.39,277.57
6.31,44.99
10.5,62.98
30.43,165.79
81.23,412.87
22.19,116.9
14.72,87.85
90.17,465.19
72.74,377.25
82.82,425.55
7.22,42.37
70.39,357.42
47.28,250.08
44.6,229.43
82.17,423.17
91.53,469.86
76.97,397.17
49.68,261.78
93.75,482.61
56.0,292.21
91.14,464.99
57.35,296.04
21.81,121.85
64.86,332.45
69.05,357.93
79.97,411.61
91.69,466.4
2.14,23.53
66.17,339.51
83.84,428.95
35.2,190.91
75.78,384.37
55.98,289.73
34.02,177.47
14.98,86.75
23.24,126.28
18.29,96.48
49.9,254.71
29.6,155.82
92.0,466.68
99.94,506.05
43.02,224.96
38.81,200.91
62.01,319.9
55.76,287.81
5.26,39.93
16.16,90.86
58.14,298.59
74.45,380.19
10.61,64.01
79.52,410.16
85.06,438.26
25.48,136.68
96.33,495.07
97.31,498.0
44.56,229.72
88.93,457.76
22.77,128.16
75.53,384.3
9.19,54.06
57.81,299.95
86.4,445.27
52.68,278.18
81.23,418.64
11.17,63.89
74.52,384.82
35.01,189.78
65.13,335.5
32.28,174.14
87.61,446.01
89.87,458.38
87.03,447.7
51.65,264.46
92.65,468.92
93.25,479.18
46.26,239.54
34.23,177.31
35.54,184.77
39.13,207.35
46.08,240.81
14.23,81.8
39.54,208.29
45.0,231.24
81.37,421.82
20.96,110.25
3.63,23.39
35.76,191.39
59.71,313.33
6.71,48.35
4.1,27.07
92.72,473.87
89.94,464.53
46.3,242.73
30.35,158.01
32.77,172.42
92.81,470.5
41.41,218.56
95.59,488.76
9.24,61.16
25.13,133.48
39.47,204.45
79.34,405.85
55.35,288.29
98.68,499.55
65.29,337.98
52.94,271.38
4.45,27.91
15.17,87.82
17.22,92.38
29.64,157.74
92.81,477.2
29.0,156.84
28.55,149.05
98.65,507.05
51.49,265.55
60.0,311.23
15.69,85.22
42.36,218.44
44.82,230.04
15.8,84.71
10.14,60.3
15.35,87.4
11.04,63.85
67.68,351.46
70.03,359.73
3.9,32.32
18.82,103.25
73.82,383.28
76.7,396.16
27.35,151.14
16.57,94.33
70.51,363.7
12.27,66.39
88.62,453.22
53.51,278.89
32.99,172.32
57.05,295.67
86.36,443.71
80.89,414.89
99.2,505.86
33.73,179.32
96.77,494.6
35.95,190.72
75.41,384.32
99.93,511.89
11.99,74.25
6.16,36.36
36.57,189.14
83.73,432.1
51.2,270.25
84.67,436.55
82.66,425.43
20.04,111.82
45.06,232.91
43.87,227.53
48.85,254.87
52.11,274.01
4.0,32.23
34.54,180.59
57.76,297.55
65.99,343.55
91.77,473.47
63.65,324.79
6.65,39.32
33.77,179.77
39.17,209.4
95.2,485.25
91.62,468.69
17.94,103.22
78.82,405.47
21.76,121.09
67.99,347.63
42.01,219.11
17.74,101.74
19.35,108.95
12.37,68.14
54.82,285.81
59.22,306.42
44.74,228.74
10.1,64.97
45.47,234.05
45.18,240.25
39.43,212.01
70.89,362.55
74.58,380.83
72.58,374.19
49.32,251.71
22.71,122.46
86.79,443.71
53.52,280.75
12.63,73.48
92.68,471.69
31.6,166.64
67.87,349.82
74.31,386.23
16.94,98.53
3.24,30.46
65.48,333.66
69.71,362.89
94.07,483.81
66.02,341.9
37.66,194.37
19.82,104.81
3.3,26.06
10.67,59.91
41.4,212.98
22.8,119.49
59.03,308.3
51.54,263.13
87.94,448.92
75.73,392.55
99.63,506.39
61.5,315.57
33.14,179.5
42.8,228.88
1.12,13.47
68.59,354.73
59.71,311.37
62.32,324.58
71.68,372.59
36.25,193.76
47.67,251.09
15.39,84.91
4.19,28.27
94.78,486.57
55.47,290.86
6.9,41.48
18.44,104.76
31.21,169.13
55.67,284.71
33.46,174.69
72.66,375.02
70.64,361.71
18.78,103.05
7.3,46.97
35.09,185.54
29.83,158.38
94.38,477.93
26.1,138.31
57.28,292.98
66.3,346.36
78.11,402.94
41.85,217.84
17.74,96.69
98.13,498.31
14.9,80.5
29.53,161.42
63.74,327.47
73.49,379.68
20.38,108.92
64.28,336.06
14.49,83.25
39.27,206.2
82.89,427.46
73.08,374.17
89.33,452.83
15.91,90.54
40.11,213.45
9.99,57.79
14.74,86.34
53.15,275.7
2.74,19.32
23.83,124.85
86.89,447.87
44.62,231.31
5.74,39.73
65.72,334.8
45.65,237.91
86.97,443.9
48.7,253.32
22.63,126.88
71.76,371.74
25.1,136.73
94.57,484.54
51.92,268.89
90.57,465.48
64.17,329.89
68.73,349.15
27.05,140.63
91.15,469.89
77.25,395.41
79.92,409.44
57.91,302.06
31.75,173.36
23.67,124.71
40.78,215.24
90.0,463.46
97.31,499.82
1.47,15.26
70.46,364.22
50.67,259.26
33.63,175.01
56.82,289.92
96.2,495.06
29.69,161.93
82.51,418.69
4.15,35.43
39.66,205.38
20.88,110.01
80.02,411.47
82.64,420.99
98.11,504.12
51.13,267.06
81.14,419.09
97.35,492.05
55.7,291.61
80.48,416.28
71.44,367.64
51.1,261.3
78.52,404.76
36.78,189.95
12.72,75.43
70.37,357.55
66.5,342.89
77.77,394.42
22.23,125.14
16.11,93.35
14.63,87.95
76.89,391.28
64.27,327.85
80.61,417.82
60.35,314.45
94.23,481.64
82.65,420.5
54.92,283.76
40.61,210.83
72.46,369.07
89.18,456.27
67.83,353.69
29.57,154.84
8.51,54.67
62.96,326.59
4.36,28.78
52.84,270.78
10.86,60.19
65.54,341.93
88.47,454.85
68.82,353.0
75.93,384.97
37.84,196.86
82.59,419.36
57.8,302.2
81.14,420.14
30.05,159.49
72.78,371.39
83.1,428.21
69.23,357.89
81.71,415.14
4.33,34.44
99.08,508.48
99.98,510.44
22.2,116.34
68.69,351.31
16.3,91.98
71.05,369.52
58.61,304.08
68.79,355.19
84.44,428.31
31.47,172.03
24.93,138.79
59.14,301.7
81.09,416.32
24.12,127.4
69.63,359.57
79.85,413.94
99.26,510.5
28.94,155.13
10.77,64.23
13.96,82.1
45.48,241.68
75.41,383.55
49.08,254.08
11.77,66.11
93.46,481.07
36.5,187.83
38.28,203.51
63.83,328.02
66.27,337.86
94.64,480.62
99.87,506.56
63.7,325.46
17.66,93.89
61.58,314.83
26.19,142.07
19.39,106.06
94.37,482.46
17.67,98.69
26.91,145.02
18.77,108.22
9.15,53.34
50.41,257.3
29.17,152.83
2.69,23.39
79.17,408.01
73.25,377.64
52.25,270.61
61.9,318.12
21.31,113.97
93.97,478.53
27.34,146.34
34.89,181.77
37.34,193.29
5.69,38.77
67.9,346.46
5.69,34.98
68.81,355.79
86.75,443.11
62.33,318.87
6.9,48.79
15.78,86.62
1.58,21.4
78.15,400.57
95.06,484.59
91.85,466.51
96.11,493.83
70.29,360.91
91.59,467.18
76.13,391.96
81.59,414.11
88.95,454.02
30.71,162.31
8.53,51.27
4.37,28.45
52.35,267.36
73.18,372.79
24.12,132.11
73.01,370.64
26.9,144.57
38.48,204.0
33.38,172.56
45.75,239.02
13.64,78.15
7.34,51.04
64.21,330.27
79.19,406.64
83.65,424.77
13.55,73.81
75.45,390.56
50.83,265.13
26.84,139.9
36.66,190.8
1.42,17.65
82.29,424.07
40.21,209.94
75.55,392.45
43.19,221.49
82.78,427.01
17.98,99.42
20.02,113.65
71.76,371.16
52.66,275.14
81.49,415.7
46.6,244.63
81.56,416.75
48.42,248.41
81.52,414.17
91.32,469.1
32.88,172.37
1.07,16.03
21.82,122.88
61.14,314.11
69.55,358.91
18.33,100.61
16.04,95.1
36.73,190.82
61.21,320.94
40.78,215.25
14.47,81.96
76.62,389.58
42.51,225.71
81.67,415.76
99.64,509.81
86.87,444.05
86.76,443.88
56.29,288.53
63.42,326.67
24.31,128.76
47.67,249.84
52.0,273.28
83.23,426.12
58.37,303.2
3.35,23.59
19.62,111.43
64.77,331.85
17.15,99.82
23.25,130.74
85.28,439.3
24.42,128.89
43.28,222.87
12.56,72.57
7.42,51.99
3.55,27.12
27.44,148.99
98.21,497.64
92.84,477.45
75.54,385.58
8.84,58.1
59.32,305.11
63.14,330.29
40.61,211.91
87.15,450.54
17.33,99.23
56.5,289.84
85.83,439.32
36.77,194.75
96.39,496.28
48.02,248.12
53.28,274.73
75.34,385.49
92.64,477.18
73.59,373.43
41.02,218.61
66.96,340.4
18.74,102.83
50.21,258.57
75.02,382.54
9.79,55.48
16.36,90.7
63.48,328.97
40.05,205.44
44.77,230.39
5.59,35.53
7.54,51.1
1.37,14.99
17.53,95.94
60.24,312.54
20.61,112.15
65.97,338.75
71.79,372.69
96.6,492.32
11.54,70.36
56.68,294.08
9.01,52.16
37.2,193.27
40.61,211.24
75.85,393.24
21.7,114.68
12.9,70.62
90.91,460.41
85.44,436.84
14.21,84.26
27.41,145.2
33.01,178.45
52.78,271.03
49.02,255.02
21.95,118.85
13.03,78.83
99.02,502.23
71.06,369.25
86.7,440.03
17.82,96.4
22.12,120.64
73.93,380.85
81.59,413.01
14.84,86.91
53.11,275.47
78.16,401.2
74.72,385.38
75.87,389.54
88.63,451.49
66.18,345.17
42.34,224.5
16.78,93.8
15.78,84.28
90.57,460.13
55.04,285.25
73.14,372.37
10.02,64.88
2.26,23.65
93.44,474.21
99.52,508.69
99.35,506.52
98.46,499.24
62.54,320.57
5.21,37.84
67.26,349.31
24.31,131.33
7.52,43.32
35.84,186.04
92.41,470.77
36.81,191.74
82.49,424.87
75.93,394.45
25.28,132.33
12.64,77.22
60.08,312.89
21.25,118.79
55.89,288.4
57.93,301.78
89.22,457.99
47.33,243.81
